ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
17,1007.0,1010.0,32.4,24.9,65,2.5,290,6.7,290,0.0,0.0,1.0,1.40,20.0,2,6.0
18,1007.1,1010.1,31.2,24.3,67,3.6,310,6.5,340,0.0,0.0,0.8,0.49,...,0,...
19,1007.7,1010.7,31.0,23.1,63,2.6,330,6.4,310,0.0,0.0,0.0,0.00,...,0,...
20,1008.4,1011.4,30.7,23.1,64,3.1,350,5.4,350,0.0,0.0,...,0.00,15.0,0,1.0
21,1008.9,1011.9,30.5,24.1,69,2.6,340,5.2,350,0.0,0.0,...,0.00,15.0,0,1.0
22,1009.4,1012.5,30.2,24.7,72,1.0,350,3.3,60,0.0,0.0,...,0.00,...,0,...
23,1009.0,1012.1,30.3,23.7,68,0.5,30,2.7,350,0.0,0.0,...,0.00,20.0,0,0.0
24,1008.9,1012.0,29.9,24.3,72,1.1,150,3.9,140,0.0,0.0,...,0.00,...,0,...
01,1008.5,1011.6,29.7,24.2,72,1.1,150,2.4,150,0.0,0.0,...,0.00,...,0,...
02,1008.2,1011.3,29.7,24.5,74,0.9,150,2.5,150,0.0,0.0,...,0.00,20.0,0,2.0
03,1007.9,1011.0,29.6,24.9,76,0.2,0,1.9,120,0.0,0.0,...,0.00,...,0,...
04,1007.8,1010.9,29.1,24.9,78,1.9,50,2.7,40,0.0,0.0,...,0.00,...,0,...
05,1007.9,1011.0,29.2,24.7,77,1.2,360,2.7,50,0.0,0.0,...,0.00,20.0,0,2.0
06,1008.1,1011.2,29.0,24.5,77,0.5,40,2.8,20,0.0,0.0,0.0,0.00,...,0,...
07,1008.3,1011.4,29.2,24.8,77,1.1,20,3.2,30,0.0,0.0,0.4,0.32,...,0,...
08,1008.4,1011.4,31.0,23.9,66,2.7,340,4.5,10,0.0,0.0,1.0,1.17,12.0,1,0.0
09,1008.3,1011.3,32.1,24.2,63,3.4,330,5.7,350,0.0,0.0,1.0,2.10,12.0,4,1.0
10,1008.0,1011.0,32.9,24.1,60,3.3,350,6.3,320,0.0,0.0,1.0,2.72,...,7,...
11,1007.7,1010.7,34.3,23.3,53,3.6,320,7.5,340,0.0,0.0,0.9,3.24,15.0,9,3.0
12,1007.2,1010.2,34.3,23.8,54,4.6,290,8.7,300,0.0,0.0,0.9,3.30,...,10,...
13,1006.9,1009.9,34.7,24.2,55,5.0,300,9.0,280,0.0,0.0,1.0,3.60,...,12,...
14,1006.4,1009.4,34.3,24.8,58,4.8,290,8.9,330,0.0,0.0,1.0,3.55,15.0,10,2.0
15,1005.9,1008.9,33.6,23.9,57,4.7,320,8.7,320,0.0,0.0,1.0,2.92,...,7,...
16,1005.5,1008.5,33.2,24.1,59,5.6,290,8.4,320,0.0,0.0,1.0,2.18,...,4,...
17,1005.4,1008.4,32.2,24.0,62,4.5,310,8.1,300,0.0,0.0,1.0,1.37,20.0,2,3.0
18,1005.9,1008.9,31.5,24.1,65,4.0,310,7.5,300,0.0,0.0,0.8,0.47,...,0,...
19,1006.2,1009.2,30.7,25.2,73,3.4,330,7.0,300,0.0,0.0,0.0,0.00,...,0,...
20,1006.5,1009.5,30.9,25.5,73,1.8,350,4.7,300,0.0,0.0,...,0.00,15.0,0,1.0
21,1006.9,1009.9,30.5,25.5,75,1.5,320,3.8,270,0.0,0.0,...,0.00,15.0,0,1.0
22,1007.2,1010.2,30.6,24.7,71,0.9,360,2.1,300,0.0,0.0,...,0.00,...,0,...
23,1007.2,1010.2,30.4,25.1,73,0.3,60,2.7,120,0.0,0.0,...,0.00,12.0,0,1.0
24,1006.8,1009.8,30.0,25.3,76,0.7,40,2.1,90,0.0,0.0,...,0.00,...,0,...
01,1006.6,1009.6,29.9,25.1,76,0.1,0,2.2,90,0.0,0.0,...,0.00,...,0,...
02,1005.9,1008.9,29.6,25.0,76,0.9,170,2.5,140,0.0,0.0,...,0.00,12.0,0,1.0
03,1005.1,1008.1,29.5,25.2,78,0.1,0,1.7,180,0.0,0.0,...,0.00,...,0,...
04,1005.3,1008.3,29.3,25.3,79,0.9,150,2.0,170,0.0,0.0,...,0.00,...,0,...
05,1005.8,1008.9,29.1,25.4,81,0.6,350,2.5,350,0.0,0.0,...,0.00,12.0,0,2.0
06,1005.9,1009.0,29.2,25.3,80,2.3,330,3.2,320,0.0,0.0,0.0,0.00,...,0,...
07,1006.2,1009.3,29.4,25.7,81,1.8,360,3.7,360,0.0,0.0,0.3,0.28,...,0,...
08,1006.1,1009.1,30.3,25.4,75,3.2,340,5.6,340,0.0,0.0,0.9,1.13,15.0,1,6.0
09,1006.0,1009.0,31.6,25.4,70,2.3,360,5.8,360,0.0,0.0,0.3,1.24,15.0,3,7.0
10,1005.8,1008.8,32.5,25.5,67,2.8,330,5.8,310,0.0,0.0,0.4,1.51,...,4,...
11,1005.2,1008.2,33.1,25.1,63,4.3,300,7.8,310,0.0,0.0,0.6,2.48,15.0,8,6.0
12,1004.6,1007.6,33.2,24.8,62,4.8,290,8.3,310,0.0,0.0,0.7,2.79,...,9,...
13,1003.9,1006.9,33.3,24.3,59,4.2,290,9.2,290,0.0,0.0,1.0,3.60,...,12,...
14,1003.4,1006.4,33.4,23.6,57,4.4,280,9.1,300,0.0,0.0,1.0,3.46,20.0,10,4.0
15,1002.7,1005.7,33.9,23.7,55,3.8,310,9.5,310,0.0,0.0,1.0,2.94,...,7,...
16,1002.0,1005.0,32.8,23.3,57,4.3,280,8.4,270,0.0,0.0,1.0,2.16,...,4,...
17,1002.0,1005.0,32.1,24.4,64,3.5,290,8.8,290,0.0,0.0,1.0,1.36,15.0,2,8.0
18,1002.3,1005.3,31.4,23.2,62,3.2,280,6.7,330,0.0,0.0,0.8,0.56,...,0,...
19,1002.6,1005.6,30.6,24.7,71,3.1,330,6.0,330,0.0,0.0,0.0,0.00,...,0,...
20,1002.9,1005.9,30.4,25.1,73,2.1,300,5.3,340,0.0,0.0,...,0.00,15.0,0,7.0
21,1003.1,1006.1,30.2,25.5,76,2.5,330,4.3,280,0.0,0.0,...,0.00,15.0,0,7.0
22,1002.9,1005.9,29.9,25.2,76,2.9,330,5.3,320,0.0,0.0,...,0.00,...,0,...
23,1003.1,1006.1,30.0,25.3,76,1.6,320,5.0,310,0.0,0.0,...,0.00,15.0,0,7.0
24,1002.8,1005.8,29.7,25.8,80,2.0,300,4.3,310,0.0,0.0,...,0.00,...,0,...
01,1002.7,1005.7,29.7,26.0,81,2.3,350,4.3,340,0.0,0.0,...,0.00,...,0,...
02,1002.2,1005.2,29.3,25.4,80,2.8,340,5.6,350,0.0,0.0,...,0.00,12.0,0,9.0
03,1001.7,1004.7,29.1,25.3,80,3.6,340,6.8,350,0.0,0.0,...,0.00,...,0,...
04,1000.9,1003.9,28.8,25.6,83,2.7,360,6.7,350,0.0,0.0,...,0.00,...,0,...
05,1000.6,1003.6,28.6,25.6,84,2.1,350,5.4,350,0.0,0.0,...,0.00,10.0,0,7.0
06,1000.7,1003.7,28.4,25.5,84,2.9,360,5.1,20,0.0,0.0,0.0,0.00,...,0,...
07,1001.1,1004.1,28.7,25.6,83,1.7,360,5.1,350,0.0,0.0,0.0,0.27,...,0,...
08,1001.5,1004.5,30.1,25.0,74,3.0,340,5.5,330,0.0,0.0,0.9,1.15,10.0,1,7.0
09,1001.1,1004.1,31.0,23.7,65,3.4,330,7.2,310,0.0,0.0,0.4,1.46,10.0,3,5.0
10,1000.5,1003.5,30.8,25.2,72,4.5,320,7.7,330,0.0,0.0,0.4,1.56,...,4,...
11,1000.2,1003.2,31.4,24.6,67,5.0,320,8.8,280,0.0,0.0,0.1,1.29,10.0,4,9.0
12,999.6,1002.6,32.2,24.6,64,2.3,340,8.8,330,0.0,0.0,0.1,1.31,...,5,...
13,998.1,1001.1,32.5,25.2,66,4.1,300,7.2,290,0.0,0.0,0.0,1.09,...,4,...
14,997.7,1000.7,31.7,25.0,68,4.5,310,8.7,290,0.0,0.0,0.0,1.80,12.0,5,9.0
15,996.9,999.9,31.5,26.0,73,5.3,300,10.1,310,0.0,0.0,0.0,1.20,...,3,...
16,996.3,999.3,31.9,25.9,71,3.4,330,10.5,340,0.0,0.0,0.0,1.15,...,3,...
17,995.5,998.5,31.8,26.2,72,4.2,330,8.4,320,0.0,0.0,0.0,0.78,12.0,1,9.0
18,994.9,997.9,31.5,27.0,77,4.0,310,8.3,310,0.0,0.0,0.0,0.15,...,0,...
19,995.2,998.2,30.9,27.1,80,2.9,330,7.7,300,0.0,0.0,0.0,0.00,...,0,...
20,995.6,998.6,30.7,26.6,79,2.2,360,8.7,330,0.0,0.0,...,0.00,10.0,0,3.0
21,995.6,998.6,30.6,26.4,78,1.2,330,3.6,330,0.0,0.0,...,0.00,10.0,0,3.0
22,995.8,998.8,30.4,26.5,80,0.9,200,2.8,290,0.0,0.0,...,0.00,...,0,...
23,995.4,998.4,30.3,26.7,81,1.7,140,3.4,140,0.0,0.0,...,0.00,10.0,0,4.0
24,994.7,997.7,29.5,25.6,80,2.4,90,5.3,110,0.0,0.0,...,0.00,...,0,...
01,993.4,996.4,29.6,25.1,77,1.4,120,4.4,90,0.0,0.0,...,0.00,...,0,...
02,993.0,996.0,29.8,24.9,75,1.1,100,4.0,110,0.0,0.0,...,0.00,8.0,0,4.0
03,992.6,995.6,29.7,24.9,75,1.1,V,2.8,80,0.0,0.0,...,0.00,...,0,...
04,993.1,996.1,29.3,24.5,75,1.8,90,4.3,60,0.0,0.0,...,0.00,...,0,...
05,993.4,996.4,28.7,25.5,83,1.3,140,4.2,70,T,0.8,...,0.00,5.0,0,8.0
06,994.2,997.2,28.2,25.7,86,1.9,140,4.5,120,0.5,0.3,0.0,0.00,...,0,...
07,995.1,998.1,28.8,25.8,84,0.0,0,2.4,140,0.0,0.0,0.0,0.00,...,0,...
08,995.9,998.9,29.8,26.2,81,1.1,10,2.5,350,0.0,0.0,0.0,0.24,5.0,1,10.0
09,996.4,999.4,30.7,26.4,78,2.1,180,3.7,200,0.0,0.0,0.2,1.38,4.0,3,9.0
10,996.1,999.1,32.0,25.6,69,2.9,150,6.8,180,0.0,0.0,0.8,2.69,...,7,...
11,996.4,999.4,32.1,24.3,64,3.6,150,6.6,180,0.0,0.0,0.3,1.97,15.0,6,9.0
12,997.1,1000.1,30.7,24.8,71,4.3,130,8.0,130,0.0,0.0,0.0,0.60,...,2,...
13,996.7,999.7,32.4,24.1,62,1.5,120,7.6,150,0.0,0.0,0.1,1.69,...,6,...
14,996.4,999.4,33.9,24.3,57,2.0,360,4.7,30,0.0,0.0,0.7,2.95,12.0,9,8.0
15,997.3,1000.3,30.2,22.6,64,7.1,140,12.1,140,0.0,0.0,0.1,1.15,...,3,...
16,997.4,1000.4,27.5,23.6,79,5.4,140,12.5,140,0.5,0.8,0.0,0.32,...,1,...
17,998.2,1001.3,26.6,23.6,84,2.5,120,8.9,120,2.0,1.0,0.0,0.00,15.0,0,10.0
18,999.2,1002.3,26.7,23.8,84,0.8,120,5.6,120,3.0,1.0,0.0,0.00,...,0,...
19,1000.1,1003.2,26.7,23.9,85,2.3,90,4.6,80,1.0,0.8,0.0,0.00,...,0,...
20,1000.0,1003.1,27.1,23.8,82,1.6,110,5.1,60,0.0,0.0,...,0.00,15.0,0,8.0
21,1000.7,1003.8,27.3,23.6,80,2.0,80,6.5,120,0.0,0.0,...,0.00,20.0,0,4.0
22,1001.3,1004.4,27.4,23.7,80,1.3,110,4.1,60,0.0,0.0,...,0.00,...,0,...
23,1001.4,1004.5,27.8,23.2,76,1.9,110,3.0,100,0.0,0.0,...,0.00,20.0,0,2.0
24,1001.1,1004.2,27.4,23.3,78,2.1,90,4.3,100,0.0,0.0,...,0.00,...,0,...
01,1001.3,1004.4,27.6,23.1,77,1.9,100,5.0,100,0.0,0.0,...,0.00,...,0,...
02,1002.0,1005.1,27.3,23.4,79,2.2,100,5.6,110,0.0,0.0,...,0.00,15.0,0,8.0
03,1002.3,1005.4,27.7,23.3,77,3.7,110,6.5,100,0.0,0.0,...,0.00,...,0,...
04,1001.9,1005.0,28.1,21.6,68,4.3,110,9.8,140,0.0,0.0,...,0.00,...,0,...
05,1001.8,1004.9,26.8,22.9,79,2.5,90,7.1,100,0.0,0.0,...,0.00,20.0,0,2.0
06,1002.6,1005.7,27.1,22.7,77,1.6,80,4.6,60,0.0,0.0,0.0,0.00,...,0,...
07,1003.2,1006.3,28.5,22.2,69,2.2,110,3.9,110,0.0,0.0,0.2,0.14,...,0,...
08,1004.2,1007.2,29.9,22.6,65,2.5,130,4.8,150,0.0,0.0,0.7,0.95,12.0,1,8.0
09,1004.6,1007.6,31.3,22.4,59,5.6,140,8.9,140,0.0,0.0,0.8,1.63,15.0,3,7.0
10,1004.7,1007.7,31.2,22.3,59,3.8,140,9.8,140,0.0,0.0,0.1,1.20,...,4,...
11,1005.0,1008.0,31.7,23.2,61,4.0,160,10.1,130,0.0,0.0,0.0,1.29,15.0,5,8.0
12,1004.9,1007.9,31.4,23.9,65,4.9,150,10.6,130,0.0,0.0,0.0,1.49,...,6,...
13,1004.4,1007.4,33.8,22.7,52,5.9,140,10.9,140,0.0,0.0,0.6,2.68,...,9,...
14,1004.0,1007.0,32.7,21.3,51,6.2,140,13.7,140,0.0,0.0,0.8,2.57,12.0,9,8.0
15,1003.7,1006.7,32.2,22.0,55,5.8,140,12.5,140,0.0,0.0,0.4,1.73,...,5,...
16,1003.9,1006.9,32.3,22.2,55,5.3,150,10.2,140,0.0,0.0,0.0,1.04,...,2,...
17,1004.1,1007.1,31.3,22.6,60,4.9,160,10.1,170,0.0,0.0,0.1,0.77,12.0,1,7.0
18,1004.7,1007.7,30.8,23.3,64,5.1,160,10.5,190,0.0,0.0,0.3,0.45,...,0,...
19,1005.6,1008.6,30.3,24.1,70,3.8,150,10.1,180,0.0,0.0,0.0,0.00,...,0,...
20,1006.5,1009.5,30.0,23.6,69,2.3,160,6.3,140,0.0,0.0,...,0.00,12.0,0,5.0
21,1007.0,1010.0,29.9,24.0,71,2.5,160,5.9,150,0.0,0.0,...,0.00,15.0,0,8.0
22,1008.0,1011.1,29.8,24.2,72,2.1,160,6.6,150,0.0,0.0,...,0.00,...,0,...
23,1008.0,1011.1,29.4,24.5,75,2.6,160,4.7,170,0.0,0.0,...,0.00,15.0,0,5.0
24,1008.0,1011.1,29.5,24.4,74,1.9,140,3.5,160,0.0,0.0,...,0.00,...,0,...
01,1007.6,1010.7,29.4,23.7,71,1.3,70,3.5,150,0.0,0.0,...,0.00,...,0,...
02,1007.5,1010.6,28.9,24.3,76,0.7,60,4.1,40,0.0,0.0,...,0.00,15.0,0,6.0
03,1007.3,1010.4,29.2,23.8,73,0.2,0,2.2,30,0.0,0.0,...,0.00,...,0,...
04,1007.5,1010.6,28.8,24.3,77,2.5,190,4.1,180,0.0,0.0,...,0.00,...,0,...
05,1007.6,1010.7,28.3,24.3,79,3.2,170,5.1,180,0.0,0.0,...,0.00,12.0,0,8.0
06,1008.1,1011.2,27.8,23.9,79,2.7,120,6.4,120,0.0,0.0,0.0,0.00,...,0,...
07,1008.5,1011.6,27.3,24.0,82,2.4,120,5.7,120,0.0,0.0,0.0,0.00,...,0,...
08,1008.6,1011.7,26.7,24.8,89,1.1,130,4.2,140,1.0,1.0,0.0,0.00,5.0,0,10.0
09,1008.5,1011.6,27.8,25.6,88,1.9,150,4.1,100,T,0.3,0.0,0.80,10.0,2,9.0
10,1008.4,1011.5,29.0,25.4,81,0.1,0,2.7,190,0.0,0.0,0.0,1.20,...,4,...
11,1008.5,1011.6,29.8,25.7,79,2.3,180,3.8,230,0.0,0.0,0.0,1.09,10.0,4,9.0
12,1008.2,1011.2,30.3,25.2,74,2.0,210,3.7,190,0.0,0.0,0.0,1.46,...,5,...
13,1007.7,1010.7,31.2,24.8,69,3.4,200,5.3,200,0.0,0.0,0.6,2.53,...,8,...
14,1006.8,1009.8,32.6,23.3,58,3.2,230,7.0,210,0.0,0.0,1.0,3.49,10.0,9,8.0
15,1007.0,1010.0,30.1,24.0,70,2.3,220,7.7,230,0.0,0.0,0.1,0.55,...,2,...
16,1007.3,1010.4,27.6,24.4,83,2.1,360,6.1,10,0.5,0.5,0.0,0.00,...,0,...
17,1007.3,1010.4,26.9,24.5,87,3.3,40,6.2,40,T,0.3,0.0,0.00,12.0,0,9.0
18,1007.5,1010.6,27.2,24.4,85,2.7,50,5.3,40,0.0,0.0,0.0,0.00,...,0,...
19,1007.7,1010.8,27.8,24.1,80,1.3,40,5.1,40,0.0,0.0,0.0,0.00,...,0,...
20,1007.9,1011.0,27.9,24.0,79,1.3,10,4.1,350,0.0,0.0,...,0.00,12.0,0,5.0
21,1008.3,1011.4,27.6,24.0,81,1.9,360,4.3,40,0.0,0.0,...,0.00,12.0,0,4.0
22,1008.8,1011.9,27.6,23.8,80,2.2,360,4.2,10,0.0,0.0,...,0.00,...,0,...
23,1008.3,1011.4,27.4,23.9,81,1.4,360,4.2,360,0.0,0.0,...,0.00,12.0,0,3.0
24,1008.1,1011.2,27.5,23.9,81,0.8,350,4.2,10,0.0,0.0,...,0.00,...,0,...
01,1007.9,1011.0,27.4,23.5,79,1.8,350,3.2,340,0.0,0.0,...,0.00,...,0,...
02,1007.2,1010.3,27.0,23.8,83,1.5,10,4.1,20,0.0,0.0,...,0.00,10.0,0,5.0
03,1006.9,1010.0,26.9,23.8,83,1.1,50,2.7,360,0.0,0.0,...,0.00,...,0,...
04,1006.1,1009.2,26.9,23.6,82,2.2,360,3.5,360,0.0,0.0,...,0.00,...,0,...
05,1006.2,1009.3,26.8,23.4,82,1.8,360,3.4,360,0.0,0.0,...,0.00,10.0,0,2.0
06,1006.3,1009.4,26.8,23.3,81,1.7,360,3.4,360,0.0,0.0,0.0,0.00,...,0,...
07,1006.9,1010.0,27.8,23.6,78,0.4,30,2.4,30,0.0,0.0,1.0,0.41,...,0,...
08,1007.2,1010.3,28.9,23.8,74,1.3,20,3.2,40,0.0,0.0,1.0,1.25,10.0,1,2.0
09,1007.5,1010.6,29.9,23.9,70,2.0,330,4.4,280,0.0,0.0,0.8,1.78,10.0,3,6.0
10,1007.0,1010.0,30.8,23.9,67,2.2,320,5.0,300,0.0,0.0,0.4,1.82,...,5,...
11,1006.5,1009.5,31.2,24.4,67,1.2,350,4.8,330,0.0,0.0,0.4,2.03,10.0,6,7.0
12,1005.9,1008.9,31.4,24.3,66,2.6,340,5.3,340,0.0,0.0,0.3,1.84,...,6,...
13,1005.2,1008.2,32.3,24.8,65,3.3,340,6.1,330,0.0,0.0,0.2,1.85,...,6,...
14,1005.0,1008.0,31.7,24.9,67,4.4,290,8.4,290,0.0,0.0,0.4,1.90,10.0,5,8.0
15,1004.8,1007.8,31.2,25.3,71,4.8,300,8.7,270,0.0,0.0,0.3,1.53,...,3,...
16,1004.1,1007.1,31.3,25.3,71,4.5,310,9.3,290,0.0,0.0,0.7,1.78,...,3,...
17,1003.9,1006.9,31.0,24.1,67,3.8,330,8.0,330,0.0,0.0,0.8,1.30,15.0,1,6.0
18,1004.5,1007.5,30.2,25.1,74,3.0,350,7.4,340,0.0,0.0,0.3,0.39,...,0,...
19,1004.9,1007.9,29.9,24.9,75,2.8,310,6.8,320,0.0,0.0,0.0,0.00,...,0,...
20,1005.9,1008.9,29.7,25.0,76,3.0,340,5.5,290,0.0,0.0,...,0.00,12.0,0,6.0
21,1006.6,1009.7,29.6,24.8,75,2.4,320,5.2,320,0.0,0.0,...,0.00,15.0,0,8.0
22,1006.5,1009.6,29.5,25.2,78,1.6,330,3.9,290,0.0,0.0,...,0.00,...,0,...
23,1006.1,1009.2,29.2,25.3,80,0.7,350,2.9,20,0.0,0.0,...,0.00,15.0,0,3.0
24,1005.7,1008.8,29.1,25.2,80,1.9,360,2.9,350,0.0,0.0,...,0.00,...,0,...
01,1005.3,1008.4,28.8,24.7,79,1.8,340,3.6,340,0.0,0.0,...,0.00,...,0,...
02,1005.3,1008.4,28.7,24.5,78,0.7,20,2.7,10,0.0,0.0,...,0.00,15.0,0,2.0
03,1004.9,1008.0,28.6,25.0,81,2.3,360,3.7,360,0.0,0.0,...,0.00,...,0,...
04,1004.4,1007.5,28.5,25.0,81,2.0,340,4.0,340,0.0,0.0,...,0.00,...,0,...
05,1004.9,1008.0,28.4,25.1,82,1.8,360,3.3,330,0.0,0.0,...,0.00,10.0,0,9.0
06,1005.0,1008.1,28.3,25.2,83,0.6,350,2.9,20,0.0,0.0,0.0,0.00,...,0,...
07,1005.3,1008.4,28.5,25.4,83,2.0,360,3.8,350,0.0,0.0,0.0,0.00,...,0,...
08,1006.0,1009.1,29.3,25.7,81,1.6,20,4.0,350,0.0,0.0,0.2,0.75,10.0,1,8.0
09,1006.0,1009.0,30.8,25.0,71,1.8,10,3.8,360,0.0,0.0,0.6,1.62,6.0,3,8.0
10,1005.7,1008.7,32.5,24.3,62,0.6,60,3.8,340,0.0,0.0,0.9,2.55,...,6,...
11,1005.7,1008.7,31.8,25.2,68,3.2,210,5.6,230,0.0,0.0,0.6,2.48,7.0,7,6.0
12,1005.3,1008.3,31.0,25.5,73,2.9,180,6.4,220,0.0,0.0,0.4,2.05,...,7,...
13,1004.6,1007.6,31.5,25.4,70,1.8,190,4.9,180,0.0,0.0,0.0,1.20,...,5,...
14,1004.2,1007.2,30.9,25.2,72,2.2,250,5.5,260,0.0,0.0,0.0,1.20,6.0,4,10.0
15,1004.7,1007.7,30.6,25.4,74,2.3,250,5.1,290,0.0,0.0,0.0,1.20,...,4,...
16,1004.4,1007.4,30.4,25.0,73,2.4,240,5.7,210,0.0,0.0,0.0,1.14,...,2,...
17,1004.6,1007.6,30.2,25.1,74,2.3,270,4.4,240,0.0,0.0,0.0,0.65,8.0,1,8.0
18,1004.8,1007.8,30.2,25.4,76,2.5,290,3.9,280,0.0,0.0,0.0,0.17,...,0,...
19,1005.1,1008.1,30.0,25.1,75,1.9,350,4.6,340,0.0,0.0,0.0,0.00,...,0,...
20,1005.6,1008.6,29.8,24.4,73,0.2,0,3.9,360,0.0,0.0,...,0.00,10.0,0,7.0
21,1006.5,1009.5,30.0,24.7,73,1.5,340,2.9,350,0.0,0.0,...,0.00,10.0,0,5.0
22,1007.0,1010.1,29.7,24.6,74,0.4,290,3.0,300,0.0,0.0,...,0.00,...,0,...
23,1006.7,1009.8,29.4,25.0,77,0.5,250,2.4,270,0.0,0.0,...,0.00,12.0,0,3.0
24,1006.5,1009.6,29.2,25.0,78,1.7,290,2.5,300,0.0,0.0,...,0.00,...,0,...
01,1006.4,1009.5,29.2,24.1,74,1.3,310,2.7,270,0.0,0.0,...,0.00,...,0,...
02,1006.4,1009.5,28.9,24.6,78,1.2,10,2.6,350,0.0,0.0,...,0.00,10.0,0,6.0
03,1006.7,1009.8,28.7,24.8,80,0.7,20,3.4,10,0.0,0.0,...,0.00,...,0,...
04,1006.6,1009.7,28.5,25.5,84,0.9,10,2.2,40,0.0,0.0,...,0.00,...,0,...
05,1007.1,1010.2,28.4,25.4,84,1.0,50,2.6,20,0.0,0.0,...,0.00,8.0,0,3.0
06,1008.0,1011.1,28.2,25.1,83,1.4,70,2.8,60,0.0,0.0,0.0,0.00,...,0,...
07,1008.8,1011.9,28.4,25.2,83,1.4,90,3.5,70,0.0,0.0,0.0,0.28,...,0,...
08,1009.4,1012.5,27.8,24.2,81,2.5,140,9.3,130,0.0,0.0,0.0,0.51,8.0,1,10.0
09,1009.2,1012.3,28.8,24.4,77,1.5,140,6.0,170,0.0,0.0,0.1,0.95,10.0,2,8.0
10,1009.1,1012.2,29.5,24.8,76,2.4,160,5.2,200,0.0,0.0,0.0,1.18,...,4,...
11,1008.8,1011.8,31.1,25.0,70,2.1,130,4.3,190,0.0,0.0,0.5,2.41,12.0,7,8.0
12,1008.7,1011.7,31.3,24.7,68,2.7,170,4.8,180,0.0,0.0,0.6,2.64,...,9,...
13,1007.9,1010.9,32.9,24.8,63,2.3,200,5.5,180,0.0,0.0,1.0,3.25,...,10,...
14,1007.5,1010.5,31.4,23.8,64,3.9,240,7.3,230,0.0,0.0,1.0,3.30,10.0,10,6.0
15,1007.2,1010.2,32.1,23.8,62,4.5,220,7.9,220,0.0,0.0,1.0,2.96,...,7,...
16,1007.9,1010.9,30.4,24.3,70,3.0,240,6.8,180,0.0,0.0,0.0,0.47,...,1,...
17,1008.4,1011.4,30.3,23.9,69,2.0,310,7.2,10,0.0,0.0,0.0,0.00,15.0,0,9.0
18,1009.1,1012.2,28.0,22.7,73,2.7,10,8.8,10,0.0,0.0,0.0,0.00,...,0,...
19,1010.3,1013.4,27.4,22.8,76,0.9,70,5.1,40,T,0.2,0.0,0.00,...,0,...
20,1010.9,1014.0,27.2,24.5,85,1.5,80,4.7,30,4.0,0.6,...,0.00,10.0,0,8.0
21,1011.3,1014.4,27.1,24.0,83,2.6,360,6.1,360,0.0,0.0,...,0.00,10.0,0,8.0
22,1011.8,1014.9,27.2,23.7,81,3.1,250,6.2,250,0.0,0.0,...,0.00,...,0,...
23,1011.4,1014.5,27.2,23.6,81,0.7,290,4.7,250,0.0,0.0,...,0.00,15.0,0,7.0
24,1011.0,1014.1,27.4,23.5,79,1.3,40,3.3,50,0.0,0.0,...,0.00,...,0,...
01,1010.3,1013.4,27.5,23.3,78,0.6,350,2.5,10,0.0,0.0,...,0.00,...,0,...
02,1009.5,1012.6,27.0,22.9,78,2.9,50,4.7,40,0.0,0.0,...,0.00,12.0,0,4.0
03,1008.7,1011.8,26.6,22.9,80,2.3,50,4.1,40,0.0,0.0,...,0.00,...,0,...
04,1008.6,1011.7,26.8,22.6,78,1.1,40,3.6,20,0.0,0.0,...,0.00,...,0,...
05,1008.5,1011.6,26.6,21.8,75,1.8,30,3.8,50,0.0,0.0,...,0.00,15.0,0,3.0
06,1008.8,1011.9,26.8,21.5,73,1.3,40,3.5,60,0.0,0.0,0.0,0.00,...,0,...
07,1008.8,1011.9,28.2,22.2,70,1.4,10,3.1,60,0.0,0.0,1.0,0.44,...,0,...
08,1008.9,1012.0,29.6,21.8,63,3.7,360,6.0,360,0.0,0.0,1.0,1.37,25.0,1,2.0
09,1008.5,1011.5,31.1,22.1,59,2.0,360,5.3,350,0.0,0.0,1.0,2.14,20.0,4,2.0
10,1008.4,1011.4,33.1,22.3,53,1.7,350,4.9,320,0.0,0.0,1.0,2.88,...,7,...
11,1007.8,1010.8,33.1,21.7,51,3.0,350,6.5,300,0.0,0.0,1.0,3.42,20.0,10,4.0
12,1007.1,1010.1,33.7,22.7,53,4.6,330,7.7,280,0.0,0.0,1.0,3.58,...,11,...
13,1006.9,1009.9,32.7,24.5,62,6.1,300,11.0,280,0.0,0.0,0.9,3.37,...,10,...
14,1006.5,1009.5,31.6,24.5,66,5.2,310,11.2,290,0.0,0.0,0.4,2.06,15.0,6,8.0
15,1006.2,1009.2,32.1,24.6,65,5.0,310,9.3,310,0.0,0.0,0.8,2.22,...,5,...
16,1005.9,1008.9,32.0,24.2,63,5.6,310,10.6,310,0.0,0.0,1.0,2.31,...,4,...
17,1006.4,1009.4,30.3,24.6,72,5.1,300,9.9,310,0.0,0.0,0.2,0.57,15.0,1,9.0
18,1007.2,1010.3,29.7,24.5,74,4.3,340,8.7,310,0.0,0.0,0.0,0.00,...,0,...
19,1007.6,1010.7,29.8,24.6,74,2.5,340,7.5,330,0.0,0.0,0.0,0.00,...,0,...
20,1008.0,1011.1,29.5,24.2,73,3.3,320,6.6,330,0.0,0.0,...,0.00,15.0,0,7.0
21,1008.3,1011.4,29.5,24.1,73,2.0,320,5.9,10,0.0,0.0,...,0.00,15.0,0,6.0
